product_id,product_name,return_reason,product_category,order_count,return_count,total_refunded,avg_refund,return_rate_percent
325,"classic memoir","arrived damaged",books,60,3,791.84,263.95,5.0
325,"classic memoir",defective,books,60,3,494.9,164.97,5.0
370,"modern guide","product did not match description",books,40,2,3191.6,1595.8,5.0
566,"hardcover memoir","arrived damaged",books,40,2,1161.15,580.57,5.0
851,"illustrated anthology","item arrived late",books,40,2,1907.6,953.8,5.0
851,"illustrated anthology","product did not match description",books,40,2,1907.6,953.8,5.0
885,"classic novel","changed mind",books,40,2,323.8,161.9,5.0
885,"classic novel",defective,books,40,2,485.7,242.85,5.0
885,"classic novel","wrong item",books,40,2,161.9,80.95,5.0
911,"illustrated anthology","no longer needed",books,60,3,633.78,211.26,5.0
950,"modern novel","no longer needed",books,40,2,1867.11,933.56,5.0
958,"classic guide","changed mind",books,60,3,1317.84,439.28,5.0
1282,"illustrated guide","changed mind",books,40,2,910.71,455.36,5.0
1282,"illustrated guide",defective,books,40,2,910.71,455.36,5.0
1282,"illustrated guide","product did not match description",books,40,2,1214.28,607.14,5.0
1282,"illustrated guide","wrong item",books,40,2,1821.42,910.71,5.0
83,"hardcover guide","arrived damaged",books,61,3,201.88,67.29,4.92
83,"hardcover guide","wrong item",books,61,3,129.78,43.26,4.92
175,"hardcover guide",defective,books,61,3,1659.68,553.23,4.92
440,"modern anthology",defective,books,61,3,2176.68,725.56,4.92
440,"modern anthology","no longer needed",books,61,3,3265.02,1088.34,4.92
1205,"modern anthology","changed mind",books,61,3,1232.52,410.84,4.92
1205,"modern anthology","wrong item",books,61,3,1027.1,342.37,4.92
166,"modern guide","no longer needed",books,41,2,769.2,384.6,4.88
166,"modern guide","wrong item",books,41,2,1153.8,576.9,4.88
428,"hardcover memoir","changed mind",books,41,2,61.32,30.66,4.88
428,"hardcover memoir","found a better price",books,41,2,70.08,35.04,4.88
460,"classic guide","changed mind",books,41,2,2489.0,1244.5,4.88
460,"classic guide","no longer needed",books,41,2,2489.0,1244.5,4.88
460,"classic guide","product did not match description",books,41,2,3484.6,1742.3,4.88
504,"hardcover anthology","wrong item",books,41,2,1927.35,963.68,4.88
1210,"classic memoir","arrived damaged",books,41,2,473.06,236.53,4.88
1210,"classic memoir","product did not match description",books,41,2,946.12,473.06,4.88
88,"illustrated guide","found a better price",books,62,3,2622.76,874.25,4.84
477,"classic novel",defective,books,62,3,2695.0,898.33,4.84
510,"hardcover anthology","arrived damaged",books,62,3,5150.64,1716.88,4.84
744,"modern guide","arrived damaged",books,42,2,85.12,42.56,4.76
744,"modern guide","found a better price",books,42,2,85.12,42.56,4.76
744,"modern guide","wrong item",books,42,2,24.32,12.16,4.76
803,"illustrated novel","found a better price",books,42,2,1889.7,944.85,4.76
815,"illustrated memoir","arrived damaged",books,42,2,2253.84,1126.92,4.76
815,"illustrated memoir","found a better price",books,42,2,1126.92,563.46,4.76
815,"illustrated memoir","product did not match description",books,42,2,1878.2,939.1,4.76
1001,"modern novel","changed mind",books,63,3,2025.52,675.17,4.76
1008,"modern memoir","changed mind",books,42,2,1131.69,565.85,4.76
1008,"modern memoir","found a better price",books,42,2,970.02,485.01,4.76
1224,"modern guide","arrived damaged",books,42,2,831.15,415.57,4.76
1224,"modern guide",defective,books,42,2,831.15,415.57,4.76
1005,"classic anthology","found a better price",books,64,3,3156.64,1052.21,4.69
1005,"classic anthology","wrong item",books,64,3,2762.06,920.69,4.69
127,"illustrated anthology","found a better price",books,43,2,2278.08,1139.04,4.65
127,"illustrated anthology","no longer needed",books,43,2,976.32,488.16,4.65
243,"illustrated memoir","changed mind",books,43,2,1995.9,997.95,4.65
243,"illustrated memoir","no longer needed",books,43,2,2661.2,1330.6,4.65
243,"illustrated memoir","product did not match description",books,43,2,2661.2,1330.6,4.65
307,"hardcover novel",defective,books,43,2,212.88,106.44,4.65
516,"hardcover anthology","changed mind",books,43,2,329.9,164.95,4.65
516,"hardcover anthology",defective,books,43,2,395.88,197.94,4.65
516,"hardcover anthology","found a better price",books,43,2,527.84,263.92,4.65
516,"hardcover anthology","wrong item",books,43,2,263.92,131.96,4.65
333,"illustrated anthology","found a better price",books,65,3,3464.4,1154.8,4.62
333,"illustrated anthology","item arrived late",books,65,3,1732.2,577.4,4.62
333,"illustrated anthology","wrong item",books,65,3,3117.96,1039.32,4.62
366,"illustrated guide","changed mind",books,44,2,967.86,483.93,4.55
366,"illustrated guide",defective,books,44,2,967.86,483.93,4.55
366,"illustrated guide","wrong item",books,44,2,967.86,483.93,4.55
485,"illustrated guide",defective,books,44,2,1442.1,721.05,4.55
485,"illustrated guide","found a better price",books,44,2,961.4,480.7,4.55
485,"illustrated guide","product did not match description",books,44,2,961.4,480.7,4.55
485,"illustrated guide","wrong item",books,44,2,1442.1,721.05,4.55
677,"classic memoir","arrived damaged",books,44,2,1592.16,796.08,4.55
677,"classic memoir","changed mind",books,44,2,1194.12,597.06,4.55
677,"classic memoir",defective,books,44,2,1990.2,995.1,4.55
677,"classic memoir","no longer needed",books,44,2,1194.12,597.06,4.55
775,"hardcover anthology","changed mind",books,44,2,293.52,146.76,4.55
775,"hardcover anthology",defective,books,44,2,587.04,293.52,4.55
775,"hardcover anthology","no longer needed",books,44,2,440.28,220.14,4.55
835,"modern memoir","changed mind",books,44,2,1404.8,702.4,4.55
854,"hardcover guide","product did not match description",books,44,2,583.4,291.7,4.55
1112,"classic guide","arrived damaged",books,66,3,1839.5,613.17,4.55
1112,"classic guide","wrong item",books,66,3,2575.3,858.43,4.55
1134,"illustrated memoir",defective,books,66,3,355.19,118.4,4.55
1215,"hardcover memoir","item arrived late",books,44,2,113.4,56.7,4.55
1215,"hardcover memoir","product did not match description",books,44,2,56.7,28.35,4.55
1245,"modern memoir","arrived damaged",books,44,2,963.0,481.5,4.55
313,"illustrated guide","no longer needed",books,67,3,748.56,249.52,4.48
713,"illustrated novel","wrong item",books,67,3,1373.92,457.97,4.48
1252,"classic anthology","product did not match description",books,67,3,2677.5,892.5,4.48
22,"hardcover guide","arrived damaged",books,45,2,661.57,330.79,4.44
22,"hardcover guide",defective,books,45,2,567.06,283.53,4.44
45,"classic memoir","arrived damaged",books,45,2,793.56,396.78,4.44
45,"classic memoir",defective,books,45,2,1190.34,595.17,4.44
195,"classic guide","changed mind",books,45,2,2346.3,1173.15,4.44
195,"classic guide","product did not match description",books,45,2,1407.78,703.89,4.44
589,"illustrated anthology","wrong item",books,45,2,862.14,431.07,4.44
620,"classic novel","arrived damaged",books,45,2,296.35,148.18,4.44
620,"classic novel","found a better price",books,45,2,237.08,118.54,4.44
674,"hardcover novel","product did not match description",books,45,2,1476.6,738.3,4.44
825,"illustrated anthology","changed mind",books,45,2,1094.1,547.05,4.44
825,"illustrated anthology","no longer needed",books,45,2,729.4,364.7,4.44
927,"hardcover memoir","arrived damaged",books,45,2,2743.23,1371.62,4.44
927,"hardcover memoir","changed mind",books,45,2,1959.45,979.73,4.44
927,"hardcover memoir",defective,books,45,2,783.78,391.89,4.44
927,"hardcover memoir","product did not match description",books,45,2,1959.45,979.73,4.44
1127,"modern anthology",defective,books,45,2,1993.44,996.72,4.44
1127,"modern anthology","found a better price",books,45,2,1661.2,830.6,4.44
1127,"modern anthology","wrong item",books,45,2,1661.2,830.6,4.44
1171,"illustrated anthology","found a better price",books,45,2,1332.78,666.39,4.44
1187,"hardcover anthology","changed mind",books,45,2,1529.75,764.88,4.44
1187,"hardcover anthology","product did not match description",books,45,2,1529.75,764.88,4.44
1220,"classic anthology","product did not match description",books,45,2,1437.15,718.58,4.44
1220,"classic anthology","wrong item",books,45,2,1437.15,718.58,4.44
174,"classic memoir","changed mind",books,68,3,3006.85,1002.28,4.41
174,"classic memoir",defective,books,68,3,3006.85,1002.28,4.41
527,"modern guide","wrong item",books,68,3,349.37,116.46,4.41
153,"classic anthology","arrived damaged",books,46,2,606.96,303.48,4.35
153,"classic anthology",defective,books,46,2,910.44,455.22,4.35
153,"classic anthology","found a better price",books,46,2,1213.92,606.96,4.35
153,"classic anthology","product did not match description",books,46,2,910.44,455.22,4.35
249,"hardcover novel","item arrived late",books,46,2,2107.35,1053.67,4.35
255,"hardcover novel","arrived damaged",books,46,2,3058.8,1529.4,4.35
255,"hardcover novel","found a better price",books,46,2,1147.05,573.53,4.35
317,"illustrated anthology","arrived damaged",books,46,2,1262.55,631.28,4.35
415,"hardcover guide","arrived damaged",books,46,2,1597.86,798.93,4.35
585,"modern novel","arrived damaged",books,46,2,1061.69,530.85,4.35
585,"modern novel",defective,books,46,2,910.02,455.01,4.35
585,"modern novel","found a better price",books,46,2,758.35,379.17,4.35
590,"modern guide","arrived damaged",books,46,2,620.76,310.38,4.35
590,"modern guide",defective,books,46,2,206.92,103.46,4.35
590,"modern guide","no longer needed",books,46,2,206.92,103.46,4.35
590,"modern guide","product did not match description",books,46,2,413.84,206.92,4.35
991,"modern guide","changed mind",books,46,2,582.66,291.33,4.35
991,"modern guide","found a better price",books,46,2,1165.32,582.66,4.35
991,"modern guide","product did not match description",books,46,2,1747.98,873.99,4.35
1010,"modern anthology",defective,books,46,2,1833.06,916.53,4.35
1041,"classic novel",defective,books,46,2,196.63,98.31,4.35
1041,"classic novel","item arrived late",books,46,2,168.54,84.27,4.35
1121,"illustrated novel","arrived damaged",books,46,2,214.06,107.03,4.35
1121,"illustrated novel","changed mind",books,46,2,152.9,76.45,4.35
1121,"illustrated novel","found a better price",books,46,2,122.32,61.16,4.35
1218,"illustrated guide","changed mind",books,46,2,2060.64,1030.32,4.35
1218,"illustrated guide",defective,books,46,2,1717.2,858.6,4.35
1218,"illustrated guide","wrong item",books,46,2,1030.32,515.16,4.35
1254,"hardcover novel","changed mind",books,46,2,1093.44,546.72,4.35
1254,"hardcover novel","no longer needed",books,46,2,2186.88,1093.44,4.35
1254,"hardcover novel","wrong item",books,46,2,1913.52,956.76,4.35
47,"modern guide","found a better price",books,47,2,854.2,427.1,4.26
47,"modern guide","no longer needed",books,47,2,640.65,320.33,4.26
47,"modern guide","wrong item",books,47,2,854.2,427.1,4.26
291,"illustrated memoir","changed mind",books,47,2,862.2,431.1,4.26
291,"illustrated memoir","item arrived late",books,47,2,1379.52,689.76,4.26
291,"illustrated memoir","product did not match description",books,47,2,689.76,344.88,4.26
291,"illustrated memoir","wrong item",books,47,2,689.76,344.88,4.26
533,"modern memoir","changed mind",books,47,2,835.68,417.84,4.26
533,"modern memoir","found a better price",books,47,2,1253.52,626.76,4.26
533,"modern memoir","product did not match description",books,47,2,1671.36,835.68,4.26
800,"illustrated guide",defective,books,47,2,547.68,273.84,4.26
809,"classic novel","changed mind",books,47,2,267.99,134.0,4.26
809,"classic novel",defective,books,47,2,446.65,223.32,4.26
809,"classic novel","found a better price",books,47,2,535.98,267.99,4.26
861,"modern memoir",defective,books,47,2,488.15,244.07,4.26
861,"modern memoir","no longer needed",books,47,2,683.41,341.7,4.26
886,"illustrated guide","found a better price",books,47,2,1194.0,597.0,4.26
886,"illustrated guide","wrong item",books,47,2,1194.0,597.0,4.26
1135,"modern anthology",defective,books,47,2,39.6,19.8,4.26
1280,"modern guide",defective,books,47,2,1464.88,732.44,4.26
1280,"modern guide","wrong item",books,47,2,1098.66,549.33,4.26
434,"modern anthology",defective,books,48,2,1350.48,675.24,4.17
434,"modern anthology","product did not match description",books,48,2,1350.48,675.24,4.17
549,"modern anthology","arrived damaged",books,48,2,822.3,411.15,4.17
549,"modern anthology",defective,books,48,2,274.1,137.05,4.17
720,"modern memoir","arrived damaged",books,48,2,3660.32,1830.16,4.17
778,"illustrated memoir","changed mind",books,48,2,208.05,104.03,4.17
778,"illustrated memoir","item arrived late",books,48,2,249.66,124.83,4.17
876,"hardcover memoir",defective,books,48,2,649.4,324.7,4.17
920,"modern anthology","product did not match description",books,48,2,878.66,439.33,4.17
920,"modern anthology","wrong item",books,48,2,2635.98,1317.99,4.17
953,"hardcover memoir","arrived damaged",books,48,2,2981.34,1490.67,4.17
1169,"illustrated guide","arrived damaged",books,48,2,1317.18,658.59,4.17
1169,"illustrated guide","found a better price",books,48,2,439.06,219.53,4.17
1169,"illustrated guide","no longer needed",books,48,2,1097.65,548.83,4.17
1169,"illustrated guide","product did not match description",books,48,2,1097.65,548.83,4.17
5,"illustrated guide","found a better price",books,49,2,1336.75,668.38,4.08
5,"illustrated guide","product did not match description",books,49,2,802.05,401.03,4.08
48,"classic memoir","changed mind",books,49,2,3481.59,1740.8,4.08
128,"classic novel","found a better price",books,49,2,2379.05,1189.53,4.08
128,"classic novel","wrong item",books,49,2,2854.86,1427.43,4.08
248,"modern guide","wrong item",books,49,2,3566.56,1783.28,4.08
256,"classic guide","changed mind",books,49,2,301.71,150.85,4.08
256,"classic guide","found a better price",books,49,2,703.99,352.0,4.08
288,"hardcover guide","item arrived late",books,49,2,1861.74,930.87,4.08
288,"hardcover guide","wrong item",books,49,2,620.58,310.29,4.08
293,"illustrated memoir","changed mind",books,49,2,1757.64,878.82,4.08
293,"illustrated memoir","found a better price",books,49,2,2636.46,1318.23,4.08
293,"illustrated memoir","wrong item",books,49,2,1757.64,878.82,4.08
349,"illustrated anthology","changed mind",books,49,2,2417.7,1208.85,4.08
470,"modern novel","no longer needed",books,49,2,330.34,165.17,4.08
481,"classic anthology","arrived damaged",books,49,2,1840.98,920.49,4.08
481,"classic anthology","changed mind",books,49,2,1227.32,613.66,4.08
481,"classic anthology","no longer needed",books,49,2,1840.98,920.49,4.08
515,"modern memoir","arrived damaged",books,49,2,914.08,457.04,4.08
515,"modern memoir","changed mind",books,49,2,1371.12,685.56,4.08
515,"modern memoir","wrong item",books,49,2,1371.12,685.56,4.08
625,"modern novel","changed mind",books,49,2,379.33,189.66,4.08
625,"modern novel",defective,books,49,2,379.33,189.66,4.08
625,"modern novel","found a better price",books,49,2,270.95,135.47,4.08
625,"modern novel","wrong item",books,49,2,270.95,135.47,4.08
864,"illustrated novel","arrived damaged",books,49,2,1653.42,826.71,4.08
864,"illustrated novel","product did not match description",books,49,2,826.71,413.36,4.08
864,"illustrated novel","wrong item",books,49,2,1102.28,551.14,4.08
1167,"illustrated memoir","product did not match description",books,49,2,2446.8,1223.4,4.08
1167,"illustrated memoir","wrong item",books,49,2,2039.0,1019.5,4.08
1227,"classic memoir","product did not match description",books,49,2,1272.24,636.12,4.08
1229,"illustrated novel","found a better price",books,49,2,310.05,155.02,4.08
1229,"illustrated novel","item arrived late",books,49,2,206.7,103.35,4.08
1229,"illustrated novel","no longer needed",books,49,2,620.1,310.05,4.08
1253,"hardcover novel","changed mind",books,49,2,1227.06,613.53,4.08
1253,"hardcover novel","wrong item",books,49,2,613.53,306.76,4.08
1272,"modern memoir","arrived damaged",books,49,2,1299.6,649.8,4.08
1272,"modern memoir","product did not match description",books,49,2,2599.2,1299.6,4.08
372,"illustrated guide","arrived damaged",books,50,2,3977.0,1988.5,4.0
372,"illustrated guide","product did not match description",books,50,2,1988.5,994.25,4.0
401,"hardcover novel","arrived damaged",books,50,2,1162.2,581.1,4.0
401,"hardcover novel","changed mind",books,50,2,968.5,484.25,4.0
401,"hardcover novel","found a better price",books,50,2,968.5,484.25,4.0
479,"classic memoir","changed mind",books,50,2,904.62,452.31,4.0
