return_id,order_id,customer_id,reason,return_date,refunded_amount
RET-49346627,SO-82336149,CUST-4323,"arrived damaged",2024-09-17,8745.79
RET-28896536,SO-82408125,CUST-5258,"arrived damaged",2025-01-02,194.01
RET-22445397,SO-82484568,CUST-5349,"arrived damaged",2025-01-02,2460.97
RET-11916562,SO-82908320,CUST-5294,"arrived damaged",2025-02-05,6099.22
RET-20899194,SO-83084058,CUST-3897,"arrived damaged",2025-03-03,3006.87
RET-48425018,SO-83096567,CUST-4067,"arrived damaged",2025-01-18,2456.21
RET-15769849,SO-83262486,CUST-5336,"arrived damaged",2025-06-30,6379.67
RET-14663242,SO-83733561,CUST-3722,"arrived damaged",2024-12-11,3381.58
RET-09627023,SO-83993860,CUST-4454,"arrived damaged",2024-12-21,7461.64
RET-82941421,SO-84365941,CUST-3938,"arrived damaged",2024-10-27,1105.72
RET-97511246,SO-85539062,CUST-4839,"arrived damaged",2025-03-17,5241.52
RET-81795414,SO-85819168,CUST-3941,"arrived damaged",2024-11-19,2009.57
RET-92853440,SO-85844721,CUST-4926,"arrived damaged",2024-08-23,1406.3
RET-14082078,SO-85901861,GUEST-100465,"arrived damaged",2024-11-16,1788.59
RET-32163528,SO-86108801,CUST-4488,"arrived damaged",2025-04-02,3489.41
RET-59323730,SO-86644478,CUST-3963,"arrived damaged",2024-09-14,3245.21
RET-43986612,SO-86762271,CUST-4941,"arrived damaged",2024-08-21,366.4
RET-96463165,SO-87210328,GUEST-101160,"arrived damaged",2025-07-06,2330.68
RET-13359199,SO-87298566,CUST-3910,"arrived damaged",2025-05-25,771.0
RET-84093452,SO-87896326,CUST-5193,"arrived damaged",2024-09-16,488.79
RET-86403336,SO-88159015,CUST-4999,"arrived damaged",2025-04-17,244.06
RET-81587154,SO-88269052,GUEST-100682,"arrived damaged",2024-09-22,1723.61
RET-83417469,SO-88376716,CUST-4552,"arrived damaged",2024-08-13,1886.19
RET-66172308,SO-88974945,GUEST-100682,"arrived damaged",2024-10-17,5852.96
RET-54353769,SO-89615034,CUST-4445,"arrived damaged",2025-07-15,2030.81
RET-01082932,SO-90157834,CUST-4694,"arrived damaged",2025-03-09,3768.68
RET-11451782,SO-90689853,GUEST-101127,"arrived damaged",2025-02-02,112.48
RET-87454724,SO-90741270,CUST-4420,"arrived damaged",2025-07-13,8766.54
RET-19122592,SO-90819825,CUST-4454,"arrived damaged",2025-06-08,190.35
RET-40745065,SO-91335264,CUST-4935,"arrived damaged",2025-02-11,71.55
RET-32635368,SO-91612353,CUST-3536,"arrived damaged",2024-09-13,947.2
RET-48781247,SO-92075835,CUST-5029,"arrived damaged",2025-04-15,1298.73
RET-45625934,SO-92103690,CUST-4489,"arrived damaged",2025-03-02,4822.64
RET-77052293,SO-92341543,CUST-4220,"arrived damaged",2025-01-26,2870.27
RET-55570112,SO-92886875,CUST-5159,"arrived damaged",2024-10-25,2644.25
RET-66934207,SO-92955110,CUST-4669,"arrived damaged",2025-04-23,936.48
RET-13616024,SO-93434655,CUST-3478,"arrived damaged",2024-09-16,1287.21
RET-49150951,SO-93448072,CUST-4377,"arrived damaged",2025-04-09,1481.35
RET-81786559,SO-93692147,CUST-4552,"arrived damaged",2024-10-29,2810.5
RET-78766210,SO-94081423,CUST-4871,"arrived damaged",2024-11-17,3802.55
RET-76823026,SO-94160354,CUST-5067,"arrived damaged",2025-02-14,2326.71
RET-55180596,SO-94493214,GUEST-100335,"arrived damaged",2024-12-07,2040.42
RET-52678514,SO-94887016,CUST-3490,"arrived damaged",2025-06-21,6427.7
RET-30486379,SO-95368381,CUST-4040,"arrived damaged",2025-02-11,1735.09
RET-02722092,SO-95421749,CUST-4152,"arrived damaged",2024-11-08,3014.41
RET-28301018,SO-95490016,CUST-3668,"arrived damaged",2025-05-02,298.5
RET-83768135,SO-96134281,CUST-3549,"arrived damaged",2025-05-29,1660.92
RET-31506108,SO-96710749,CUST-3859,"arrived damaged",2024-10-30,3422.83
RET-32171737,SO-96858430,GUEST-100083,"arrived damaged",2024-09-15,3703.07
RET-69976558,SO-96966988,CUST-4694,"arrived damaged",2025-05-10,2085.53
RET-34339004,SO-96975845,CUST-5091,"arrived damaged",2024-11-11,1826.19
RET-62509196,SO-97414653,CUST-4812,"arrived damaged",2024-09-08,2053.65
RET-95731195,SO-97423350,CUST-4532,"arrived damaged",2024-09-03,305.54
RET-50619763,SO-97523471,CUST-5035,"arrived damaged",2025-04-22,5942.06
RET-11540528,SO-97763570,CUST-3854,"arrived damaged",2025-07-18,5373.72
RET-73364291,SO-97852448,CUST-5257,"arrived damaged",2025-02-24,3130.03
RET-21005455,SO-98014910,CUST-4523,"arrived damaged",2025-05-15,3393.6
RET-43989507,SO-98156270,CUST-5155,"arrived damaged",2025-01-23,2258.68
RET-51138312,SO-98339414,CUST-4901,"arrived damaged",2025-04-30,5692.0
RET-74086087,SO-98463423,CUST-4050,"arrived damaged",2025-01-23,501.8
RET-94496712,SO-98543851,CUST-3762,"arrived damaged",2024-12-15,2160.92
RET-96521132,SO-98562851,CUST-3722,"arrived damaged",2025-07-19,1290.41
RET-80491516,SO-98960755,CUST-4885,"arrived damaged",2024-11-19,4197.5
RET-75016612,SO-98982035,CUST-3598,"arrived damaged",2025-05-25,748.62
RET-22200154,SO-99199935,CUST-5023,"arrived damaged",2024-08-23,6495.43
RET-83458894,SO-99411103,CUST-4055,"arrived damaged",2025-02-16,4456.03
RET-49605491,SO-99820303,CUST-4220,"arrived damaged",2025-04-07,4310.36
RET-95481370,SO-99919308,CUST-4421,"arrived damaged",2024-12-26,2781.22
RET-03372739,SO-00106276,CUST-4141,"changed mind",2024-11-20,2040.51
RET-53617356,SO-00267057,CUST-4812,"changed mind",2025-06-01,1806.63
RET-37305660,SO-00444986,CUST-4689,"changed mind",2025-04-20,1661.28
RET-83709823,SO-00531457,CUST-3539,"changed mind",2025-07-20,1200.25
RET-97550415,SO-00776140,CUST-4031,"changed mind",2025-07-07,5754.64
RET-59091239,SO-01643445,CUST-3525,"changed mind",2024-10-02,932.38
RET-40028084,SO-01677295,CUST-4220,"changed mind",2024-09-28,3646.3
RET-23463208,SO-01715158,GUEST-100954,"changed mind",2025-06-04,8065.15
RET-88586558,SO-01741238,CUST-4179,"changed mind",2025-07-08,2122.92
RET-71500296,SO-01771999,GUEST-100952,"changed mind",2025-06-24,2161.36
RET-15263930,SO-02027717,CUST-4353,"changed mind",2025-03-07,3612.27
RET-72126077,SO-02094651,CUST-3536,"changed mind",2024-12-31,2190.27
RET-49030229,SO-02162515,CUST-3878,"changed mind",2025-06-28,2791.1
RET-20558429,SO-02233214,CUST-3785,"changed mind",2025-05-17,1285.68
RET-68271226,SO-02436063,CUST-5265,"changed mind",2024-08-17,1458.61
RET-33518716,SO-02491444,CUST-5056,"changed mind",2024-09-21,138.36
RET-23771648,SO-03270859,GUEST-100999,"changed mind",2024-08-21,7000.93
RET-21065655,SO-03498513,CUST-3813,"changed mind",2025-04-28,849.84
RET-19352739,SO-03869918,CUST-4817,"changed mind",2025-05-17,1519.21
RET-37235809,SO-03911479,CUST-4238,"changed mind",2025-04-01,781.23
RET-81026014,SO-04167867,GUEST-100158,"changed mind",2024-10-03,1581.63
RET-01101602,SO-04169161,CUST-4891,"changed mind",2025-07-11,8591.43
RET-62402796,SO-04315396,GUEST-100083,"changed mind",2024-09-03,2133.42
RET-25050866,SO-04319155,CUST-5206,"changed mind",2025-05-31,10046.8
RET-85486416,SO-04491228,GUEST-101028,"changed mind",2025-06-14,8232.4
RET-20445369,SO-04517437,CUST-3705,"changed mind",2025-03-09,4372.03
RET-75054303,SO-04783210,CUST-3963,"changed mind",2025-01-28,1003.45
RET-90740994,SO-04919939,CUST-5342,"changed mind",2025-02-10,872.34
RET-41507576,SO-05119459,CUST-5179,"changed mind",2024-10-31,947.01
RET-91010451,SO-05292193,CUST-3509,"changed mind",2024-11-06,1998.72
RET-28159262,SO-05374926,GUEST-100871,"changed mind",2024-08-23,3824.97
RET-27659694,SO-05530250,CUST-5062,"changed mind",2024-09-29,996.04
RET-50881447,SO-05869918,CUST-5067,"changed mind",2025-02-07,1820.06
RET-75219314,SO-06150071,GUEST-100514,"changed mind",2025-01-22,1035.46
RET-23596586,SO-06457939,CUST-3563,"changed mind",2024-12-13,355.44
RET-39804587,SO-06489124,GUEST-100997,"changed mind",2025-04-22,7593.19
RET-17887673,SO-06650982,CUST-3673,"changed mind",2025-04-30,428.76
RET-25771755,SO-06879350,GUEST-100549,"changed mind",2025-07-12,3077.75
RET-26773892,SO-07029419,CUST-5112,"changed mind",2025-07-13,3992.49
RET-14372801,SO-07568696,CUST-3627,"changed mind",2025-07-05,4891.67
RET-49087775,SO-07577136,CUST-4169,"changed mind",2024-08-22,1495.93
RET-63358092,SO-07739154,CUST-3831,"changed mind",2025-07-07,2487.95
RET-46408142,SO-07763485,CUST-4552,"changed mind",2025-03-01,4730.29
RET-22446257,SO-08430380,CUST-4088,"changed mind",2025-03-30,3684.74
RET-10290687,SO-08515531,CUST-4355,"changed mind",2024-11-05,3064.7
RET-21493437,SO-08609378,GUEST-100145,"changed mind",2024-11-24,1714.1
RET-21742871,SO-08687441,CUST-4885,"changed mind",2024-10-22,5946.15
RET-31524580,SO-09081433,CUST-5192,"changed mind",2025-07-19,1629.16
RET-74182602,SO-09088388,CUST-4332,"changed mind",2025-02-06,4345.62
RET-26118406,SO-09206205,CUST-3894,"changed mind",2025-04-06,3994.17
RET-21430358,SO-09804722,CUST-4993,"changed mind",2025-03-18,96.93
RET-81525411,SO-10206009,CUST-5232,"changed mind",2025-02-09,533.26
RET-99758251,SO-10364094,GUEST-100465,"changed mind",2024-08-30,3779.91
RET-15952562,SO-10414858,CUST-4199,"changed mind",2025-01-18,1055.39
RET-67096148,SO-10777959,CUST-3494,"changed mind",2024-09-08,2260.88
RET-52255137,SO-10799282,CUST-4836,"changed mind",2024-11-25,5966.27
RET-54540221,SO-11053191,GUEST-100969,"changed mind",2025-06-26,2082.51
RET-92230997,SO-11070257,CUST-4928,"changed mind",2024-12-29,1759.7
RET-15178511,SO-11142216,CUST-4320,"changed mind",2025-02-23,515.48
RET-88238587,SO-11179303,CUST-4932,"changed mind",2025-03-15,8148.47
RET-80198702,SO-11309794,CUST-3678,"changed mind",2024-10-15,4283.26
RET-40341942,SO-11324918,CUST-5074,"changed mind",2025-02-24,530.71
RET-19561793,SO-12012378,CUST-4569,"changed mind",2025-07-10,7422.14
RET-32330415,SO-12307285,CUST-4089,"changed mind",2025-05-28,2271.81
RET-64077146,SO-12350831,CUST-3462,"changed mind",2024-12-26,10145.77
RET-19178426,SO-12584899,CUST-4392,"changed mind",2025-03-24,165.69
RET-80808644,SO-12686130,CUST-4594,"changed mind",2025-07-11,5585.02
RET-30323049,SO-12689518,CUST-4846,"changed mind",2025-06-23,19.5
RET-57790876,SO-12823612,CUST-4651,"changed mind",2024-12-25,94.54
RET-36915012,SO-12909665,CUST-4327,"changed mind",2025-04-17,1854.2
RET-07081118,SO-12997536,CUST-4714,"changed mind",2024-12-17,5048.56
RET-20169996,SO-13602406,CUST-5336,"changed mind",2025-04-08,1432.91
RET-43449972,SO-13720248,CUST-3622,"changed mind",2024-12-09,2861.97
RET-85955291,SO-13918513,CUST-4786,"changed mind",2024-12-24,2538.11
RET-54764372,SO-13970638,GUEST-100831,"changed mind",2024-10-30,927.91
RET-47872208,SO-14301030,CUST-5123,"changed mind",2024-11-01,5501.22
RET-56293135,SO-14438295,CUST-4544,"changed mind",2025-04-21,906.94
RET-45316510,SO-14442426,CUST-5284,"changed mind",2025-05-01,1288.06
RET-79691905,SO-14642231,CUST-3496,"changed mind",2025-03-12,2284.19
RET-72279671,SO-14715392,CUST-5175,"changed mind",2024-12-11,882.87
RET-13399225,SO-14854562,CUST-4531,"changed mind",2024-12-13,1561.84
RET-90380839,SO-14958755,CUST-4220,"changed mind",2024-12-11,277.54
RET-68609407,SO-14964373,CUST-4508,"changed mind",2025-01-23,498.02
RET-96738363,SO-14967939,GUEST-101100,"changed mind",2024-08-13,2688.12
RET-96763842,SO-15033665,CUST-4904,"changed mind",2025-06-28,61.16
RET-33487410,SO-15457173,CUST-4927,"changed mind",2025-06-02,9099.58
RET-66373745,SO-15544207,CUST-3497,"changed mind",2025-02-25,9873.19
RET-06639244,SO-15809822,CUST-4293,"changed mind",2025-06-19,90.9
RET-05767986,SO-16094061,CUST-4186,"changed mind",2025-05-28,896.98
RET-72663674,SO-16205100,CUST-3609,"changed mind",2025-01-08,500.07
RET-93940732,SO-16611686,CUST-3954,"changed mind",2025-06-03,438.73
RET-12773614,SO-16645049,CUST-3517,"changed mind",2025-05-01,1497.26
RET-80523520,SO-16654663,CUST-4733,"changed mind",2025-05-05,1616.54
RET-76610035,SO-16657052,CUST-4413,"changed mind",2025-05-20,2230.59
RET-03823294,SO-17024674,CUST-3864,"changed mind",2024-10-01,5817.16
RET-10301838,SO-17068860,CUST-4649,"changed mind",2024-09-02,386.23
RET-26215413,SO-17079205,CUST-5038,"changed mind",2025-04-22,3088.96
RET-87298052,SO-17258246,CUST-4573,"changed mind",2025-06-29,2414.4
RET-60159287,SO-17395778,CUST-4641,"changed mind",2025-05-10,244.02
RET-88540985,SO-17492038,CUST-4535,"changed mind",2025-06-05,3743.85
RET-75057203,SO-17656008,CUST-3687,"changed mind",2024-11-29,4096.98
RET-41111836,SO-17746046,CUST-4186,"changed mind",2025-03-22,1156.93
RET-68003291,SO-17909622,CUST-5062,"changed mind",2024-08-26,644.37
RET-44089555,SO-18522311,CUST-4122,"changed mind",2024-12-03,2116.72
RET-16924752,SO-18538138,CUST-4707,"changed mind",2025-02-26,1854.58
RET-64797791,SO-18744258,GUEST-100798,"changed mind",2024-09-15,1257.7
RET-85832113,SO-18992075,CUST-3965,"changed mind",2025-06-09,2189.23
RET-66590271,SO-18997891,CUST-3892,"changed mind",2025-05-18,4648.06
RET-58808997,SO-19539247,CUST-4513,"changed mind",2024-09-01,2124.06
RET-26516639,SO-19670751,CUST-4557,"changed mind",2024-10-04,381.1
RET-14449928,SO-19985284,CUST-4478,"changed mind",2025-06-03,6627.19
RET-14148577,SO-20105134,CUST-3579,"changed mind",2025-07-08,1892.72
RET-85982063,SO-20174186,CUST-4051,"changed mind",2024-08-19,7566.41
RET-73203042,SO-20438207,CUST-5001,"changed mind",2024-12-15,160.04
RET-79790991,SO-20570193,CUST-3759,"changed mind",2024-10-17,1805.75
RET-98323919,SO-20627290,CUST-4495,"changed mind",2025-04-10,178.34
RET-91133143,SO-20674686,CUST-5261,"changed mind",2024-12-20,1272.59
RET-90633853,SO-20711736,CUST-5173,"changed mind",2025-06-26,3276.06
RET-65492475,SO-21180503,CUST-4793,"changed mind",2025-05-11,918.12
RET-17196702,SO-21424339,CUST-4676,"changed mind",2025-07-16,622.82
RET-16627062,SO-21537535,CUST-4137,"changed mind",2025-01-31,575.74
RET-71603939,SO-21600376,CUST-4670,"changed mind",2025-03-21,6084.72
RET-64546506,SO-21649210,CUST-4676,"changed mind",2025-05-06,459.46
RET-75077130,SO-21855462,CUST-4981,"changed mind",2025-07-19,4217.66
RET-14804387,SO-21912431,GUEST-100802,"changed mind",2024-10-12,1812.71
RET-67359173,SO-22070368,CUST-3664,"changed mind",2025-06-22,1907.88
RET-31442602,SO-22253565,CUST-3506,"changed mind",2025-04-03,3494.83
RET-12278434,SO-22274026,CUST-4139,"changed mind",2025-06-18,6394.27
RET-02373391,SO-22454756,CUST-4172,"changed mind",2024-11-17,2765.86
RET-48431127,SO-22537270,CUST-3608,"changed mind",2025-01-19,100.57
RET-75280694,SO-22660374,CUST-4008,"changed mind",2025-07-16,5694.9
RET-16834047,SO-22819777,CUST-5248,"changed mind",2025-03-21,453.38
RET-20246705,SO-22957364,CUST-5271,"changed mind",2025-06-16,580.9
RET-48368550,SO-22965716,CUST-4852,"changed mind",2025-04-29,8044.75
RET-78242771,SO-22972444,CUST-5236,"changed mind",2025-02-07,1681.83
RET-37840861,SO-23255732,CUST-3696,"changed mind",2024-11-10,976.32
RET-89885081,SO-23590731,CUST-4122,"changed mind",2024-08-20,1290.25
RET-74070555,SO-23855800,GUEST-100748,"changed mind",2025-03-11,7294.37
RET-72608121,SO-23998295,CUST-5216,"changed mind",2024-10-24,447.3
RET-47292846,SO-24038665,CUST-4740,"changed mind",2024-10-03,1449.88
RET-16239088,SO-24284194,CUST-3785,"changed mind",2024-08-20,26.9
RET-54202827,SO-24343958,GUEST-101129,"changed mind",2024-11-20,2254.09
RET-62424504,SO-24602480,CUST-3873,"changed mind",2025-01-25,8012.48
RET-01879161,SO-24903900,CUST-4439,"changed mind",2025-07-16,1426.62
RET-96009075,SO-24966997,GUEST-101055,"changed mind",2024-08-15,481.93
RET-29948648,SO-25003156,CUST-4401,"changed mind",2024-12-05,3853.16
RET-14277460,SO-25074055,CUST-5232,"changed mind",2024-10-17,3155.27
RET-64133574,SO-25261126,CUST-4220,"changed mind",2024-12-10,3762.75
RET-22669991,SO-25283293,CUST-4670,"changed mind",2024-11-09,939.92
RET-00846734,SO-25360837,CUST-3813,"changed mind",2025-07-02,1720.68
RET-16180740,SO-25480943,GUEST-101097,"changed mind",2024-12-09,356.65
RET-33899744,SO-25708371,CUST-3633,"changed mind",2025-05-06,1758.26
RET-63469742,SO-25713579,GUEST-100072,"changed mind",2025-02-11,7248.43
RET-83664003,SO-26000695,CUST-4686,"changed mind",2025-03-14,3717.44
RET-75871082,SO-26271441,CUST-4700,"changed mind",2024-11-11,1947.79
RET-81785458,SO-26354559,CUST-5099,"changed mind",2024-09-30,248.22
RET-61545443,SO-26364183,CUST-5349,"changed mind",2025-07-02,6101.96
RET-80965526,SO-26406036,CUST-3722,"changed mind",2025-06-26,5981.37
RET-03199945,SO-26477215,CUST-4985,"changed mind",2025-06-04,4684.14
RET-36452741,SO-26550632,CUST-4523,"changed mind",2024-09-04,9151.37
RET-82420012,SO-26668417,CUST-5138,"changed mind",2025-07-21,2706.7
RET-50375603,SO-26754268,CUST-4582,"changed mind",2025-01-24,1555.8
RET-80645958,SO-27004386,CUST-4962,"changed mind",2024-12-17,1573.18
RET-63445597,SO-27080081,CUST-5087,"changed mind",2024-08-07,690.94
RET-00380469,SO-27149664,CUST-4144,"changed mind",2024-09-17,288.92
RET-63503690,SO-27310515,GUEST-100931,"changed mind",2025-02-16,5321.86
RET-92371772,SO-27395508,CUST-5335,"changed mind",2025-07-15,6727.81
RET-07423781,SO-27584072,CUST-4961,"changed mind",2024-09-30,1589.23
RET-42183494,SO-27649455,CUST-4611,"changed mind",2025-03-22,6436.26
RET-86395714,SO-27669136,CUST-4483,"changed mind",2025-02-14,464.3
RET-90893793,SO-27759019,CUST-4655,"changed mind",2024-10-26,8063.61
RET-73178772,SO-27801021,CUST-3786,"changed mind",2025-07-16,1659.0
RET-56580666,SO-27837667,CUST-4177,"changed mind",2024-12-14,4368.15
RET-50621850,SO-27853340,CUST-4105,"changed mind",2024-11-29,1258.95
RET-15823418,SO-28092730,CUST-4101,"changed mind",2024-12-17,2238.13
RET-86537372,SO-28148070,CUST-3457,"changed mind",2025-04-10,4032.06
RET-05186870,SO-28267785,CUST-4268,"changed mind",2024-11-07,428.76
RET-51716258,SO-28307700,CUST-3813,"changed mind",2025-01-04,1031.22
RET-95858637,SO-28323945,CUST-5023,"changed mind",2024-08-27,352.47
RET-84062921,SO-28394186,CUST-5062,"changed mind",2025-05-03,1161.94
RET-58075518,SO-28895836,GUEST-100975,"changed mind",2024-07-23,2922.27
RET-10092587,SO-29042997,CUST-4582,"changed mind",2025-03-26,1755.36
RET-21144903,SO-29153123,CUST-4826,"changed mind",2025-06-27,1590.12
RET-92535191,SO-29472349,CUST-3579,"changed mind",2024-10-05,2971.0
RET-59062708,SO-29480634,CUST-3808,"changed mind",2024-12-23,659.7
RET-24754820,SO-29548111,CUST-3579,"changed mind",2024-09-25,2083.94
RET-12811879,SO-29635017,CUST-4044,"changed mind",2024-10-07,1210.88
RET-24638733,SO-29692499,CUST-3842,"changed mind",2025-03-03,6063.13
RET-11664082,SO-30029158,CUST-4867,"changed mind",2024-12-22,8239.33
RET-57613993,SO-30105350,CUST-3596,"changed mind",2024-12-27,4551.38
RET-34182661,SO-30388686,CUST-5271,"changed mind",2024-09-12,150.05
RET-09657527,SO-30392287,CUST-4334,"changed mind",2025-06-23,1923.98
RET-28317586,SO-30444914,CUST-4458,"changed mind",2024-12-17,1034.89
RET-02280700,SO-30462453,CUST-4513,"changed mind",2025-03-22,4746.54
RET-28455718,SO-30699898,GUEST-100741,"changed mind",2025-03-20,1654.59
RET-19625536,SO-30777353,CUST-4949,"changed mind",2025-05-01,3237.55
RET-16102870,SO-30987064,GUEST-100596,"changed mind",2025-04-14,5389.09
RET-58275563,SO-31055766,CUST-4186,"changed mind",2024-08-06,1419.81
RET-51983294,SO-31124258,CUST-4667,"changed mind",2025-07-20,463.26
RET-89771871,SO-31193879,CUST-4256,"changed mind",2024-09-24,439.31
RET-65124487,SO-31490664,CUST-4074,"changed mind",2025-04-17,2770.01
RET-26239550,SO-31588107,CUST-4270,"changed mind",2025-06-13,569.06
RET-91558911,SO-31677237,CUST-4602,"changed mind",2025-04-02,1446.7
RET-64489883,SO-32154813,CUST-3559,"changed mind",2025-01-27,672.76
RET-62686743,SO-32207941,CUST-4804,"changed mind",2025-01-01,693.2
RET-03761100,SO-32232616,CUST-3685,"changed mind",2025-02-16,3013.87
RET-08467002,SO-32497637,CUST-4031,"changed mind",2024-09-19,3502.73
RET-76095149,SO-32807289,CUST-4031,"changed mind",2025-04-04,1128.48
RET-01453188,SO-33322252,CUST-3573,"changed mind",2025-04-27,1767.07
RET-15951076,SO-33649928,CUST-5294,"changed mind",2024-10-13,5725.99
RET-17106166,SO-33848685,CUST-3552,"changed mind",2024-11-15,2776.15
RET-64873528,SO-33882176,CUST-4874,"changed mind",2025-01-14,7496.83
RET-62849645,SO-34308645,CUST-3847,"changed mind",2024-09-04,3608.94
RET-94579491,SO-34321009,CUST-5035,"changed mind",2025-06-12,811.62
RET-92260392,SO-34443704,CUST-4377,"changed mind",2025-02-16,4173.07
RET-13730556,SO-34489144,CUST-4654,"changed mind",2025-01-22,7449.37
RET-02125308,SO-34568680,CUST-4426,"changed mind",2025-01-01,7817.26
RET-37642900,SO-34573272,CUST-3758,"changed mind",2025-07-17,1045.28
RET-61478845,SO-34583374,CUST-5244,"changed mind",2024-10-01,722.7
RET-95645215,SO-34584694,CUST-3670,"changed mind",2025-02-24,4855.73
RET-99338484,SO-34952509,CUST-5076,"changed mind",2025-03-04,2770.91
RET-91586976,SO-35316705,CUST-4241,"changed mind",2025-04-19,1057.41
RET-55276468,SO-35335828,CUST-3857,"changed mind",2025-04-24,4658.58
RET-57105680,SO-35548757,CUST-3478,"changed mind",2024-10-30,1403.6
RET-61696873,SO-35666526,CUST-4291,"changed mind",2024-09-04,2288.74
