return_id,product_id,product_name,refunded_amount
RET-31983412,1285,"colorful blocks",434.2
RET-31983412,351,"compact speaker",287.76
RET-19423268,818,"compact monitor",460.1
RET-19423268,673,"wireless headphones",304.77
RET-48215598,705,"smart speaker",224.98
RET-23463208,12,"classic sweater",610.47
RET-23463208,368,"fun doll",972.8
RET-23463208,111,"comfortable jeans",310.3
RET-23463208,767,"interactive doll",1162.68
RET-23463208,863,"smart headphones",1777.56
RET-23463208,1147,"cozy table",266.7
RET-23463208,168,"compact monitor",937.4
RET-23463208,508,"educational car",1631.88
RET-23463208,929,"educational car",10.2
RET-23463208,261,"fun puzzle",385.16
RET-79431567,631,"modern lamp",153.06
RET-79431567,449,"portable camera",1059.93
RET-79431567,91,"modern chair",88.4
RET-79431567,155,"colorful car",138.74
RET-79431567,1219,"hardcover guide",423.94
RET-96009075,184,"classic jeans",481.93
RET-23571498,1221,"colorful blocks",313.56
RET-23571498,2,"classic jeans",916.25
RET-23571498,498,"modern lamp",1299.96
RET-23571498,960,"comfortable shirt",180.04
RET-40456557,540,"modern guide",957.26
RET-40456557,735,"portable headphones",350.38
RET-40456557,1234,"comfortable jeans",436.31
RET-40456557,500,"elegant rug",567.88
RET-40456557,668,"illustrated anthology",515.48
RET-40456557,1252,"classic anthology",1530.0
RET-40456557,570,"wireless speaker",350.04
RET-66212921,1162,"elegant chair",140.3
RET-66212921,1096,"educational car",603.35
RET-66212921,697,"cozy table",380.02
RET-83744383,1002,"classic jacket",168.81
RET-83744383,476,"comfortable jacket",1362.64
RET-83744383,493,"comfortable jacket",1815.24
RET-83744383,767,"interactive doll",775.12
RET-83744383,1059,"educational puzzle",1600.08
RET-15547669,1046,"elegant lamp",50.01
RET-15547669,551,"wireless camera",869.97
RET-15547669,791,"stylish jeans",75.66
RET-53879111,997,"cozy lamp",427.88
RET-53879111,860,"modern rug",623.16
RET-25999088,339,"educational car",9.95
RET-25999088,248,"modern guide",1337.46
RET-25999088,529,"educational puzzle",182.9
RET-25999088,678,"rustic chair",488.79
RET-25999088,20,"colorful puzzle",607.55
RET-25999088,1165,"interactive puzzle",615.68
RET-25999088,46,"interactive puzzle",87.76
RET-86426192,812,"interactive car",791.64
RET-86426192,911,"illustrated anthology",70.42
RET-86426192,1191,"compact headphones",673.41
RET-86426192,212,"comfortable jacket",267.54
RET-86426192,644,"classic sweater",1874.0
RET-86426192,1070,"wireless headphones",1163.48
RET-86426192,1137,"stylish jacket",1731.1
RET-86426192,751,"portable camera",705.2
RET-37441992,362,"classic anthology",133.12
RET-99585729,947,"cozy lamp",18.4
RET-99585729,1143,"durable jacket",448.9
RET-99585729,78,"fun doll",990.38
RET-99585729,599,"rustic lamp",1318.56
RET-53557091,390,"stylish jacket",74.65
RET-53557091,479,"classic memoir",452.31
RET-53557091,145,"rustic chair",417.78
RET-53557091,1033,"stylish shirt",477.96
RET-53557091,841,"fun blocks",336.98
RET-53557091,1061,"colorful blocks",879.08
RET-53557091,1080,"smart camera",112.48
RET-53557091,131,"educational car",263.82
RET-71031037,814,"elegant table",219.81
RET-71031037,1175,"illustrated anthology",183.2
RET-71031037,741,"wireless monitor",1274.08
RET-71031037,208,"interactive doll",704.94
RET-71031037,786,"portable speaker",134.27
RET-94152260,28,"smart speaker",358.59
RET-78550757,596,"fun blocks",866.52
RET-78550757,642,"colorful blocks",634.72
RET-78550757,267,"wireless monitor",439.5
RET-78550757,183,"wireless headphones",652.04
RET-78550757,523,"elegant table",1273.86
RET-78550757,749,"elegant lamp",455.96
RET-78550757,970,"smart camera",1563.7
RET-38178773,1237,"cozy table",748.68
RET-38178773,261,"fun puzzle",96.29
RET-38178773,381,"educational car",89.99
RET-38178773,758,"modern rug",929.1
RET-38178773,615,"comfortable sweater",413.6
RET-38178773,314,"portable monitor",397.81
RET-38178773,114,"stylish shirt",139.17
RET-38178773,906,"interactive blocks",1231.38
RET-05883024,1252,"classic anthology",1912.5
RET-05883024,90,"smart camera",1941.5
RET-05883024,375,"cozy rug",1276.17
RET-05883024,68,"compact speaker",927.05
RET-05883024,964,"fun blocks",789.28
RET-05883024,812,"interactive car",527.76
RET-70569932,1097,"smart headphones",28.5
RET-14590767,783,"modern guide",494.58
RET-14590767,487,"fun blocks",1184.16
RET-14590767,155,"colorful car",277.48
RET-14590767,1143,"durable jacket",179.56
RET-14590767,1237,"cozy table",748.68
RET-14590767,442,"elegant chair",324.46
RET-14590767,900,"hardcover novel",1336.6
RET-14590767,1244,"elegant rug",556.06
RET-14590767,228,"fun blocks",141.92
RET-14590767,127,"illustrated anthology",650.88
RET-49813788,335,"elegant table",390.76
RET-49813788,1000,"hardcover anthology",386.32
RET-49813788,74,"classic shirt",833.46
RET-49813788,576,"portable monitor",481.38
RET-14249667,688,"rustic table",93.54
RET-14249667,473,"hardcover memoir",191.13
RET-14249667,342,"smart camera",247.06
RET-14249667,1086,"comfortable sweater",150.05
RET-14249667,975,"fun doll",24.34
RET-14249667,1151,"colorful puzzle",961.74
RET-14249667,1117,"compact speaker",290.79
RET-55883750,964,"fun blocks",789.28
RET-55883750,354,"smart speaker",76.6
RET-55883750,269,"comfortable jeans",727.86
RET-55883750,876,"hardcover memoir",324.7
RET-55883750,862,"portable headphones",404.01
RET-55883750,178,"rustic chair",443.6
RET-55883750,229,"durable jacket",354.2
RET-55883750,184,"classic jeans",1927.72
RET-93375918,289,"fun puzzle",175.58
RET-93375918,1128,"classic novel",361.44
RET-93375918,548,"durable sweater",942.7
RET-93375918,302,"stylish shirt",72.45
RET-93375918,955,"modern chair",680.0
RET-93375918,917,"fun puzzle",138.32
RET-93375918,611,"classic shirt",14.56
RET-16695292,1280,"modern guide",732.44
RET-16695292,822,"stylish shirt",738.6
RET-16695292,718,"comfortable shirt",350.54
RET-16695292,202,"wireless camera",1470.2
RET-11451782,1080,"smart camera",112.48
RET-28586276,47,"modern guide",213.55
RET-28586276,964,"fun blocks",591.96
RET-28586276,336,"fun car",945.6
RET-28586276,231,"cozy chair",831.84
RET-28586276,1107,"classic sweater",1706.72
RET-28586276,1084,"educational car",868.45
RET-28586276,385,"cozy lamp",1693.64
RET-72295362,654,"colorful puzzle",909.1
RET-72295362,735,"portable headphones",525.57
RET-71956083,1180,"compact monitor",200.88
RET-65411536,260,"illustrated guide",210.76
RET-65411536,881,"wireless camera",1774.08
RET-65411536,1054,"rustic chair",653.46
RET-57035910,391,"comfortable jeans",142.51
RET-34340354,705,"smart speaker",449.96
RET-34340354,154,"wireless camera",167.2
RET-34340354,552,"hardcover anthology",703.6
RET-34340354,31,"stylish sweater",311.36
RET-34340354,491,"compact speaker",993.15
RET-34340354,1006,"cozy rug",439.55
RET-34340354,1109,"cozy chair",150.58
RET-34340354,123,"elegant lamp",94.56
RET-34340354,767,"interactive doll",1550.24
RET-34340354,1211,"interactive doll",697.86
RET-93329977,41,"fun blocks",1247.16
RET-93329977,249,"hardcover novel",602.1
RET-93329977,820,"compact monitor",357.75
RET-93329977,726,"rustic rug",1821.72
RET-93329977,247,"rustic table",997.0
RET-32731189,1071,"durable jacket",371.56
RET-32731189,476,"comfortable jacket",681.32
RET-32731189,519,"wireless monitor",1358.12
RET-07843097,898,"fun blocks",316.55
RET-07843097,773,"cozy table",1380.84
RET-07843097,1159,"durable shirt",569.06
RET-06277757,210,"durable sweater",1140.84
RET-06277757,214,"elegant table",1481.64
RET-89780338,559,"modern rug",213.96
RET-89780338,407,"cozy table",534.56
RET-89780338,1183,"educational doll",496.17
RET-75219314,180,"classic shirt",614.8
RET-75219314,1235,"fun car",420.66
RET-27061323,1122,"cozy chair",754.08
RET-13674012,662,"colorful blocks",110.0
RET-13674012,1253,"hardcover novel",409.02
RET-13674012,412,"fun puzzle",720.0
RET-13674012,32,"comfortable sweater",943.7
RET-13674012,115,"durable jacket",139.39
RET-13674012,133,"classic sweater",41.23
RET-63259464,350,"cozy lamp",125.24
RET-63259464,849,"elegant chair",39.0
RET-63259464,934,"cozy rug",184.74
RET-63259464,346,"compact speaker",70.43
RET-63259464,1215,"hardcover memoir",28.35
RET-63259464,125,"modern lamp",237.0
RET-63259464,213,"fun puzzle",922.64
RET-63259464,535,"modern chair",338.46
RET-21838745,76,"interactive puzzle",248.26
RET-21838745,217,"portable monitor",343.75
RET-21838745,1226,"stylish jacket",882.36
RET-21838745,1277,"fun car",370.38
RET-21838745,659,"illustrated anthology",84.24
RET-21838745,762,"classic jacket",1334.44
RET-21838745,187,"smart monitor",1713.8
RET-21838745,966,"compact speaker",219.1
RET-21838745,1160,"modern table",736.55
RET-67946390,156,"comfortable shirt",124.36
RET-67946390,1004,"durable jacket",506.94
RET-81038144,394,"fun puzzle",882.12
RET-81038144,1120,"cozy chair",976.32
RET-81038144,220,"educational car",165.12
RET-81038144,1075,"modern rug",468.52
RET-81038144,311,"smart camera",540.54
RET-81038144,456,"cozy table",211.48
RET-81038144,1024,"rustic chair",2482.25
RET-55350397,1133,"portable camera",22.43
RET-66172308,1272,"modern memoir",866.4
RET-66172308,702,"smart headphones",185.28
RET-66172308,647,"durable sweater",414.75
RET-66172308,919,"colorful car",483.03
RET-66172308,432,"stylish sweater",1759.52
RET-66172308,168,"compact monitor",562.44
RET-66172308,1003,"classic guide",154.04
RET-66172308,304,"stylish jacket",441.24
RET-66172308,8,"wireless headphones",250.46
RET-66172308,1112,"classic guide",735.8
RET-96302945,538,"cozy table",417.26
RET-96302945,525,"colorful car",197.67
RET-96302945,468,"smart headphones",269.71
RET-77843348,560,"classic sweater",476.43
RET-77843348,626,"compact speaker",1094.8
RET-77843348,1126,"wireless speaker",1637.56
RET-77843348,701,"colorful blocks",1731.8
RET-96671877,1236,"modern guide",18.62
RET-96671877,928,"stylish jacket",170.28
RET-23771648,449,"portable camera",1766.55
RET-23771648,973,"colorful blocks",1657.0
RET-23771648,652,"classic anthology",932.79
RET-23771648,1006,"cozy rug",87.91
RET-23771648,342,"smart camera",741.18
RET-23771648,670,"modern chair",1776.52
RET-23771648,542,"durable jeans",38.98
RET-32755799,273,"interactive doll",588.44
RET-32755799,1074,"stylish jeans",818.76
RET-32755799,250,"fun puzzle",331.54
RET-32755799,593,"colorful blocks",226.82
RET-32755799,226,"modern rug",295.7
RET-32755799,603,"fun blocks",1360.56
RET-32755799,1044,"colorful car",2022.4
RET-32755799,84,"modern memoir",2467.7
RET-32755799,523,"elegant table",1698.48
RET-32755799,702,"smart headphones",463.2
RET-14347181,1224,"modern guide",664.92
RET-14347181,465,"classic jacket",475.44
RET-14347181,936,"smart monitor",1198.5
RET-14347181,663,"smart camera",1904.5
RET-14347181,687,"portable monitor",235.74
RET-14347181,398,"interactive blocks",870.44
RET-14347181,1040,"compact camera",2095.65
RET-14347181,173,"wireless monitor",1411.56
RET-14347181,1099,"elegant lamp",566.4
RET-85486416,728,"elegant table",139.26
RET-85486416,1067,"portable camera",1927.5
RET-85486416,897,"durable shirt",726.62
RET-85486416,1209,"durable jacket",204.3
RET-85486416,1153,"interactive puzzle",2396.4
RET-85486416,145,"rustic chair",835.56
RET-85486416,404,"stylish shirt",129.12
RET-85486416,229,"durable jacket",708.4
RET-85486416,531,"stylish shirt",883.56
RET-85486416,911,"illustrated anthology",281.68
RET-15017505,764,"modern memoir",1504.36
RET-15017505,691,"modern novel",379.32
RET-15017505,416,"elegant chair",1160.28
RET-15017505,1103,"rustic lamp",360.84
RET-15017505,342,"smart camera",741.18
RET-15017505,736,"classic guide",11.52
RET-15017505,872,"comfortable shirt",226.57
RET-39653509,532,"durable shirt",202.89
RET-39653509,344,"interactive puzzle",453.2
RET-39653509,148,"colorful puzzle",100.16
RET-39653509,478,"elegant table",39.39
RET-39653509,1049,"wireless monitor",414.45
RET-02792217,163,"compact monitor",467.68
RET-02792217,268,"comfortable jacket",1399.28
RET-02792217,630,"comfortable jacket",986.96
RET-02792217,202,"wireless camera",735.1
RET-02792217,49,"cozy rug",368.28
RET-79929413,406,"compact monitor",172.06
RET-79929413,1233,"classic anthology",367.56
RET-79929413,958,"classic guide",329.46
RET-79929413,262,"comfortable jeans",228.46
RET-79929413,952,"educational car",76.82
RET-79929413,452,"stylish jacket",138.04
RET-37183337,910,"durable jeans",789.36
RET-37183337,789,"comfortable jeans",437.34
RET-37183337,892,"modern anthology",751.02
RET-37183337,532,"durable shirt",202.89
RET-35303132,918,"hardcover memoir",180.5
RET-35303132,1223,"durable shirt",559.6
RET-35303132,606,"stylish jeans",164.98
RET-35303132,719,"durable sweater",283.68
RET-35303132,1103,"rustic lamp",120.28
RET-03109353,1222,"comfortable jacket",1422.24
RET-03109353,911,"illustrated anthology",140.84
RET-03109353,116,"rustic chair",1505.25
RET-03109353,862,"portable headphones",134.67
RET-03109353,398,"interactive blocks",1088.05
RET-03109353,1199,"portable speaker",926.8
RET-03109353,1181,"rustic table",1790.2
RET-02818497,618,"smart headphones",268.31
RET-96380995,1227,"classic memoir",636.12
RET-96380995,574,"comfortable shirt",960.38
RET-05917679,586,"hardcover anthology",491.22
RET-05917679,446,"classic sweater",82.74
RET-05917679,1163,"interactive doll",156.36
RET-05917679,1098,"portable speaker",635.8
RET-05917679,445,"portable monitor",1315.88
RET-80351900,946,"compact camera",209.91
RET-15993354,271,"portable speaker",680.4
RET-15993354,527,"modern guide",49.91
RET-15993354,652,"classic anthology",932.79
RET-15993354,999,"classic jacket",328.72
RET-15993354,572,"interactive blocks",228.28
RET-12119003,1164,"wireless speaker",327.15
RET-12119003,214,"elegant table",493.88
RET-12119003,197,"stylish sweater",441.63
RET-12119003,118,"fun car",208.8
RET-01478526,1159,"durable shirt",569.06
RET-01478526,181,"compact speaker",446.8
RET-01478526,1279,"classic guide",321.3
RET-01478526,676,"classic guide",135.0
RET-06846427,984,"elegant table",577.62
RET-06846427,1247,"colorful blocks",407.01
RET-06846427,1072,"wireless speaker",499.14
RET-06846427,592,"fun doll",1048.3
RET-06846427,28,"smart speaker",239.06
RET-06846427,481,"classic anthology",306.83
RET-06846427,975,"fun doll",97.36
RET-06846427,199,"cozy chair",147.23
RET-06846427,547,"illustrated anthology",372.64
RET-06846427,91,"modern chair",221.0
RET-13423261,945,"durable shirt",114.36
RET-13423261,229,"durable jacket",354.2
RET-13423261,547,"illustrated anthology",186.32
RET-13423261,283,"colorful car",318.82
RET-13423261,601,"compact speaker",854.44
RET-13423261,422,"wireless monitor",153.21
RET-51794021,437,"wireless camera",774.88
RET-51794021,82,"fun puzzle",830.37
RET-51794021,74,"classic shirt",416.73
RET-51794021,990,"smart monitor",161.3
RET-51794021,1252,"classic anthology",1147.5
RET-51794021,361,"elegant lamp",761.44
RET-51794021,556,"classic jacket",78.11
RET-51794021,884,"durable shirt",214.79
RET-51794021,1261,"educational doll",371.96
RET-10346795,885,"classic novel",242.85
RET-10346795,61,"colorful car",930.64
RET-10346795,437,"wireless camera",387.44
RET-10346795,985,"durable sweater",251.54
RET-96692494,1212,"cozy rug",77.78
RET-96692494,493,"comfortable jacket",1361.43
RET-96692494,162,"wireless headphones",21.9
RET-98433117,784,"illustrated memoir",257.34
RET-98433117,456,"cozy table",211.48
RET-98433117,606,"stylish jeans",494.94
RET-98433117,871,"wireless speaker",581.19
RET-98433117,1191,"compact headphones",673.41
RET-44934339,206,"classic sweater",2286.25
RET-44934339,503,"cozy table",231.33
RET-44934339,896,"cozy rug",44.1
RET-44934339,945,"durable shirt",457.44
RET-44934339,596,"fun blocks",433.26
RET-44934339,440,"modern anthology",1451.12
RET-44934339,406,"compact monitor",430.15
RET-44934339,1214,"durable jeans",43.93
RET-44934339,1238,"modern rug",584.72
RET-32171737,221,"hardcover guide",527.07
RET-32171737,109,"interactive blocks",608.44
RET-32171737,1233,"classic anthology",735.12
RET-32171737,829,"compact headphones",215.46
RET-32171737,393,"fun blocks",632.58
RET-32171737,907,"modern memoir",256.96
RET-32171737,1265,"classic jeans",77.65
RET-32171737,1157,"compact camera",174.74
RET-32171737,680,"comfortable jeans",475.05
RET-62402796,1011,"stylish jacket",206.88
RET-62402796,878,"rustic chair",428.72
RET-62402796,916,"educational doll",245.95
RET-62402796,349,"illustrated anthology",1208.85
RET-62402796,110,"educational puzzle",43.02
RET-66495375,886,"illustrated guide",895.5
RET-66495375,71,"classic jacket",293.16
RET-41705863,47,"modern guide",427.1
RET-41705863,110,"educational puzzle",14.34
RET-89332636,736,"classic guide",23.04
RET-89332636,348,"cozy lamp",602.94
RET-89332636,545,"classic shirt",30.07
RET-53354743,696,"colorful blocks",536.06
RET-54540221,845,"illustrated memoir",219.07
RET-54540221,875,"durable jacket",502.6
RET-54540221,557,"stylish jeans",263.24
RET-54540221,765,"colorful puzzle",330.82
RET-54540221,405,"modern guide",149.22
RET-54540221,822,"stylish shirt",369.3
RET-54540221,76,"interactive puzzle",248.26
RET-39249853,333,"illustrated anthology",346.44
RET-39249853,313,"illustrated guide",187.14
RET-39249853,940,"colorful puzzle",300.98
RET-39249853,379,"classic shirt",291.84
RET-39249853,674,"hardcover novel",295.32
RET-39249853,255,"hardcover novel",382.35
